name,address,phone,category,city,url,source
Yatin Nayee T/a Choma Garage,"Choma, Zambia",,,choma,https://www.zambiayp.com/company/6253/Yatin_Nayee_Ta_Choma_Garage,zambiayp.com
Zambia Weights And Measures Agency,"P.O.Box 630621, Choma, Zambia",,,choma,https://www.zambiayp.com/company/5174/Zambia_Weights_And_Measures_Agency,zambiayp.com
Zambia Education Publishing House,"P.O.Box 630276, Choma, Zambia",,,choma,https://www.zambiayp.com/company/6076/Zambia_Education_Publishing_House,zambiayp.com
Zambia Library Service,"Choma, Zambia",,,choma,https://www.zambiayp.com/company/14578/Zambia_Library_Service,zambiayp.com
Zongwe Fishing Co LTD,"Box 630214, Fishing Companies, Choma, Zambia",,,choma,https://www.zambiayp.com/company/13923/Zongwe_Fishing_Co_LTD,zambiayp.com
Bbombo Primary,"Box 63035, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11498/Bbombo_Primary,zambiayp.com
Bulanda,"Box 630035, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11499/Bulanda,zambiayp.com
Bulyambeba,"Box 630692, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11590/Bulyambeba,zambiayp.com
Chazangwe,"Box 630015, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11463/Chazangwe,zambiayp.com
Chipande,"Box 63035, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11502/Chipande,zambiayp.com
Chikanta,"Box 630713, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11592/Chikanta,zambiayp.com
Chilala P School,"Box 630404, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11593/Chilala_P_School,zambiayp.com
Chibomboma,"Box 622, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11628/Chibomboma,zambiayp.com
Chifusa Basic,"Box 630263, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11629/Chifusa_Basic,zambiayp.com
Chuulu,"Box 630035, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11432/Chuulu,zambiayp.com
Dongo Primary,"Box 630480, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11595/Dongo_Primary,zambiayp.com
Habeenzu,"Box 630035, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11505/Habeenzu,zambiayp.com
Habulile Primary,"Box 630463, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11597/Habulile_Primary,zambiayp.com
Hajamba Primary,"Box 630035, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11506/Hajamba_Primary,zambiayp.com
Halumba Primary,"Box 630009, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11466/Halumba_Primary,zambiayp.com
Hamoonde,"Box 630055, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11467/Hamoonde,zambiayp.com
Hapuya,"Box 620141choma, Southern Province, Zambia",,,choma,https://www.zambiayp.com/company/11599/Hapuya,zambiayp.com
Harmony,"Box 630090, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11507/Harmony,zambiayp.com
Kabulamwanda,"Box, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11925/Kabulamwanda,zambiayp.com
Kalemu Primary,"Box 544, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11601/Kalemu_Primary,zambiayp.com
Kasukwe,"Box 630796, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11602/Kasukwe,zambiayp.com
Kasenga Junior,"3pb 10xc, southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/12585/Kasenga_Junior,zambiayp.com
Kauba,"Box 630035, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11516/Kauba,zambiayp.com
Kazimaulu,"Box 630035, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11517/Kazimaulu,zambiayp.com
Lupata Primary,"Box 630563, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11473/Lupata_Primary,zambiayp.com
Mabwe-atuba,"Box 630340, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11475/Mabwe_atuba,zambiayp.com
Mabombo,"P O Box 630641, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11605/Mabombo,zambiayp.com
Macha Central,"Box 630606, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11476/Macha_Central,zambiayp.com
Macha Mission Prim.,"Postal Agency, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11477/Macha_Mission_Prim,zambiayp.com
Mamvu Lower,"P/b 10xc, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11936/Mamvu_Lower,zambiayp.com
Mangunza,"Box 63007, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11480/Mangunza,zambiayp.com
Masuku Mine Primary,"Box 630219, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11433/Masuku_Mine_Primary,zambiayp.com
Masuku Primary,"Box 630035, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11434/Masuku_Primary,zambiayp.com
Masopo,"Box 630257, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11521/Masopo,zambiayp.com
Maumbwe,"Box 630132, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11639/Maumbwe,zambiayp.com
Mbila Primary,"Box 630437, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11581/Mbila_Primary,zambiayp.com
Mboole Primary,"Box 630297, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11523/Mboole_Primary,zambiayp.com
Moomba M. Basic,"Box 630035, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11435/Moomba_M_Basic,zambiayp.com
Moyo,"Box 630035, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11525/Moyo,zambiayp.com
Muchila Middle Basic,"Box 630300, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11942/Muchila_Middle_Basic,zambiayp.com
Mudukula Primary,"Box 630035, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11526/Mudukula_Primary,zambiayp.com
Mufungu Primary,"Box 630035, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11436/Mufungu_Primary,zambiayp.com
Munyeke Basic,"Box 630363, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11608/Munyeke_Basic,zambiayp.com
Mutandalike,"Box 630575, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11437/Mutandalike,zambiayp.com
Muzoka Primary,"Box 630035, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11530/Muzoka_Primary,zambiayp.com
Mwanacilenga,"Box 630176, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11438/Mwanacilenga,zambiayp.com
Mweebo,"Box 630699, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11609/Mweebo,zambiayp.com
Nachibanga,"Box 630035, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11531/Nachibanga,zambiayp.com
Nahumba B.i.c Sch.,"Box 630289, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11439/Nahumba_Bic_Sch,zambiayp.com
Nakeempa Primary,"Box 630035, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11440/Nakeempa_Primary,zambiayp.com
Nakatala Mid Basic,"Box 630344, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11612/Nakatala_Mid_Basic,zambiayp.com
Nakabanga,"Box 630471, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11682/Nakabanga,zambiayp.com
Nalituba,"Box 650035, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11490/Nalituba,zambiayp.com
Naluja,"Box 630608, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11613/Naluja,zambiayp.com
Namaanza,"Box 630035, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11441/Namaanza,zambiayp.com
Namuswa Priamry,"Box 35, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11442/Namuswa_Priamry,zambiayp.com
Namusonde,"P/b 14xc, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11946/Namusonde,zambiayp.com
Ndema Primary,"Box 660310, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11947/Ndema_Primary,zambiayp.com
New Kachenje,"Box 630220, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11443/New_Kachenje,zambiayp.com
Njezya,"Box 630432, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11649/Njezya,zambiayp.com
Nkomba Primary,"Box 630727, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11949/Nkomba_Primary,zambiayp.com
Omba Middle Basic,"Box 630532, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11618/Omba_Middle_Basic,zambiayp.com
Patasi Primary,"Box 630035, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11444/Patasi_Primary,zambiayp.com
Popota,"Box 630391, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11445/Popota,zambiayp.com
Shampande Basic,"Box 630402, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11446/Shampande_Basic,zambiayp.com
Shambala,"Box 630437, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11587/Shambala,zambiayp.com
Siachonga Primary,"Box 630035, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11447/Siachonga_Primary,zambiayp.com
Siamakando,"Box 630483, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11448/Siamakando,zambiayp.com
Siamaluba Primary,"Box 630035, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11449/Siamaluba_Primary,zambiayp.com
Siamambo,"Box 630448, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11450/Siamambo,zambiayp.com
Siamvula L. Basic,"Box 630035, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11451/Siamvula_L_Basic,zambiayp.com
Siankope,"Box 630035, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11452/Siankope,zambiayp.com
Siabunkululu,"Box 35, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11535/Siabunkululu,zambiayp.com
Siachidinta,"Box 630035, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11536/Siachidinta,zambiayp.com
Siamabbonka Prim.,"Box 630510, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11537/Siamabbonka_Prim,zambiayp.com
Siatembo,"Box 630035, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11538/Siatembo,zambiayp.com
Siazwela,"Box 630332, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11539/Siazwela,zambiayp.com
Siachitema Basic,"Box 630432, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11650/Siachitema_Basic,zambiayp.com
Sibanyati M. Basic,"Box 630471, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11453/Sibanyati_M_Basic,zambiayp.com
Sichikali,"Box 630237, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11541/Sichikali,zambiayp.com
Sichimbwali,"Box 630611, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11623/Sichimbwali,zambiayp.com
Sikalongo Primary,"Box 630035., Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11454/Sikalongo_Primary,zambiayp.com
Sikatumba Primary,"Box 630035, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11542/Sikatumba_Primary,zambiayp.com
Silukwiya Primary,"Box 630625, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11494/Silukwiya_Primary,zambiayp.com
Simpweze,"Po Box 630035, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11455/Simpweze,zambiayp.com
Simukanka Primary,"Box 630634, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11456/Simukanka_Primary,zambiayp.com
Singani Lower,"Box 63076, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11457/Singani_Lower,zambiayp.com
Singani Upper,"Box 630035, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11458/Singani_Upper,zambiayp.com
St. Mulumba,"Box 630822, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11459/St_Mulumba,zambiayp.com
St. Patrick's Basic,"Box 630250, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11460/St_Patricks_Basic,zambiayp.com
Swan Primary,"Box 630403, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11461/Swan_Primary,zambiayp.com
ZNS,"Box 630072, Southern Province, Choma, Zambia",,,choma,https://www.zambiayp.com/company/11462/ZNS,zambiayp.com
Southern knotch Security Service limited,"Cm/b006 chirundu main market, Zambia",,,chirundu,https://www.zambiayp.com/company/18064/Southern_knotch_Security_Service_limited,zambiayp.com
Optinvest Cargo and Logistics  Ltd.,"Plot # 131 old Zesco Street Medium Cost Chirundu Border., Zambia",,,chirundu,https://www.zambiayp.com/company/18701/Optinvest_Cargo_and_Logistics_Ltd,zambiayp.com
FRAMTEM1 BUSINESS CENTRE,"Cmb006 chirundu main market, Zambia",,,chirundu,https://www.zambiayp.com/company/17798/FRAMTEM1_BUSINESS_CENTRE,zambiayp.com
ZAVKOM Industries,"Russia, Tambov, Sovetskaya str., 51, Postcode 392000, Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/16291/ZAVKOM_Industries,zambiayp.com
Cargo into Africa logistics,"Plot 2166, Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/17908/Cargo_into_Africa_logistics,zambiayp.com
Kanyemba Lodge,"Lower Zambezi National Park, P.O. Box: 38837, Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/193/Kanyemba_Lodge,zambiayp.com
Daylight School,"Plot 263 Chirundu, P.O.Box 35030, Zambia",,,chirundu,https://www.zambiayp.com/company/7469/Daylight_School,zambiayp.com
Mtendere Mission Hospital,"Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/14331/Mtendere_Mission_Hospital,zambiayp.com
Grand Insurance Brokers Limited,"Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/5831/Grand_Insurance_Brokers_Limited,zambiayp.com
Mitchell Cotts Freight Zambia Limited,"Main Rd, Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/1925/Mitchell_Cotts_Freight_Zambia_Limited,zambiayp.com
Alumbwe Boarding And Daylight School,"Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/7329/Alumbwe_Boarding_And_Daylight_School,zambiayp.com
Alumbwe Boarding School,"Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/7961/Alumbwe_Boarding_School,zambiayp.com
Border Post Bakery,"Bakers & Confectioners, Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/12898/Border_Post_Bakery,zambiayp.com
Bwendo Inn,"Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/3635/Bwendo_Inn,zambiayp.com
Celtic Bank,"Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/7157/Celtic_Bank,zambiayp.com
Chakanaka Store,"Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/3072/Chakanaka_Store,zambiayp.com
Chakanaka Ctores,"Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/14108/Chakanaka_Ctores,zambiayp.com
Chikaye Freight,"Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/1922/Chikaye_Freight,zambiayp.com
Chirundu High School,"Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/7473/Chirundu_High_School,zambiayp.com
Customised Clearing & Forwarding,"Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/5769/Customised_Clearing_Forwarding,zambiayp.com
Customized Clearing & Forwarding LTD,"Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/13516/Customized_Clearing_Forwarding_LTD,zambiayp.com
Geofreight Ltd,"Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/1923/Geofreight_Ltd,zambiayp.com
Global Logistics Clearing,"Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/15111/Global_Logistics_Clearing,zambiayp.com
Gwabi Lodge,"Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/119/Gwabi_Lodge,zambiayp.com
Kumulonga Classic Lodges,"F/10081 Lusaka Highway, P.O.Box 35050, Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/329/Kumulonga_Classic_Lodges,zambiayp.com
Machembele Bar (PCO),"Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/12879/Machembele_Bar_PCO,zambiayp.com
Magnet Freight Services,"Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/1924/Magnet_Freight_Services,zambiayp.com
Mandenga Basic School,"Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/7474/Mandenga_Basic_School,zambiayp.com
Met Weld,"Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/15140/Met_Weld,zambiayp.com
Mitchell Cotts Freight Services (Z) LTD,"Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/14000/Mitchell_Cotts_Freight_Services_Z_LTD,zambiayp.com
Mtendele Mission Hospital,"Box 287, Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/14324/Mtendele_Mission_Hospital,zambiayp.com
Mwankangala J Grocery,"Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/3073/Mwankangala_J_Grocery,zambiayp.com
Naku Freight (knvl),"Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/1926/Naku_Freight_knvl,zambiayp.com
Nkulabuchebuche General Dealers,"Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/3074/Nkulabuchebuche_General_Dealers,zambiayp.com
Nkulabuchebuhe General Dealers,"Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/14109/Nkulabuchebuhe_General_Dealers,zambiayp.com
Nkulabuchebuche Deneral Dealers,"Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/14110/Nkulabuchebuche_Deneral_Dealers,zambiayp.com
Quick Freight Ltd,"Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/1927/Quick_Freight_Ltd,zambiayp.com
Tigers Insurance Brokers,"Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/5832/Tigers_Insurance_Brokers,zambiayp.com
U T I,"Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/1774/U_T_I,zambiayp.com
UTI,"Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/13485/UTI,zambiayp.com
Westline Freight,"Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/1928/Westline_Freight,zambiayp.com
Zamtel (td),"Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/4892/Zamtel_td,zambiayp.com
Zamtel (technician In Charge),"Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/4893/Zamtel_technician_In_Charge,zambiayp.com
Zamtel(TD),"Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/13317/ZamtelTD,zambiayp.com
Zamtel(Techinician in charge),"Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/13318/ZamtelTechinician_in_charge,zambiayp.com
Mafungautsi Basic,"P/b 55, lusaka Province, Chirundu, Zambia",,,chirundu,https://www.zambiayp.com/company/10185/Mafungautsi_Basic,zambiayp.com
Dunavant (z) Ltd,"P.O.Box 50, Gwembe, Zambia",,,gwembe,https://www.zambiayp.com/company/4141/Dunavant_z_Ltd,zambiayp.com
Chipepo Secondary,"Box 650092, Chisekesi, Southern Province, Gwembe, Zambia",,,gwembe,https://www.zambiayp.com/company/12563/Chipepo_Secondary,zambiayp.com
Sichone Dick T/a Sichone Stores,"P.O.Box 52, Gwembe, Zambia",,,gwembe,https://www.zambiayp.com/company/2845/Sichone_Dick_Ta_Sichone_Stores,zambiayp.com
Chisangano,"Box 14, Southern Province, Gwembe, Zambia",,,gwembe,https://www.zambiayp.com/company/11549/Chisangano,zambiayp.com
Kalelezhi,"Bx 14, Southern Province, Gwembe, Zambia",,,gwembe,https://www.zambiayp.com/company/11553/Kalelezhi,zambiayp.com
Kkutwa,"Po Box 14, Southern Province, Gwembe, Zambia",,,gwembe,https://www.zambiayp.com/company/11556/Kkutwa,zambiayp.com
Ntanga,"Box 650014, Southern Province, Gwembe, Zambia",,,gwembe,https://www.zambiayp.com/company/11562/Ntanga,zambiayp.com
RF MASONRY,"51a Victoria St W, Auckland 0604 New Zealand, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/18081/RF_MASONRY,zambiayp.com
Lucknow Tiles Wale,"Gomti Nagar , Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/19219/Lucknow_Tiles_Wale,zambiayp.com
Anchies Services Station,"Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/6190/Anchies_Services_Station,zambiayp.com
Anchies Service Station,"Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/14044/Anchies_Service_Station,zambiayp.com
Finance Bank Zambia Ltd,"P.O.Box 440170, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/7114/Finance_Bank_Zambia_Ltd,zambiayp.com
Irish Aid To Zambia,"Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/15153/Irish_Aid_To_Zambia,zambiayp.com
Kasama Urban Clinic,"Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/7692/Kasama_Urban_Clinic,zambiayp.com
Zambia Telecommunications Company Ltd,"P.O.Box 96, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/4836/Zambia_Telecommunications_Company_Ltd,zambiayp.com
Bwinambo Primary,"Box 480133, northern Province, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/10744/Bwinambo_Primary,zambiayp.com
Chaswata Basic,"Box 440071, northern Province, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/10841/Chaswata_Basic,zambiayp.com
Chilunda Primary,"Box 440106, northern Province, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/10751/Chilunda_Primary,zambiayp.com
Chipokoso Basic,"Box 440042, northern Province, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/10878/Chipokoso_Basic,zambiayp.com
Chiwanda Basic,"Box 440037, northern Province, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/10879/Chiwanda_Basic,zambiayp.com
Choma Basic,"Private Bag, northern Province, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/10845/Choma_Basic,zambiayp.com
Kakoko Basic,"Box 440071, northern Province, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/10880/Kakoko_Basic,zambiayp.com
Kalungu Basic,"Box 440132, northern Province, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/10881/Kalungu_Basic,zambiayp.com
Kamekela Basic,"Box 440116, northern Province, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/10882/Kamekela_Basic,zambiayp.com
Kapendamaji Basic,"Box 11, muyombe, northern Province, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/10850/Kapendamaji_Basic,zambiayp.com
Kapililonga Basic,"Box 440042, northern Province, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/10885/Kapililonga_Basic,zambiayp.com
Katyetye Basic,"Box 440182, northern Province, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/10886/Katyetye_Basic,zambiayp.com
Khuyu Basic,"Box 91, muyombe, northern Province, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/10853/Khuyu_Basic,zambiayp.com
Londamaka Basic,"Box 440199, northern Province, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/10887/Londamaka_Basic,zambiayp.com
Longwe School,"Box 440187, northern Province, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/10888/Longwe_School,zambiayp.com
Lualizi Basic,"Box 440071, northern Province, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/10889/Lualizi_Basic,zambiayp.com
Malale Basic,"Box 440071, northern Province, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/10890/Malale_Basic,zambiayp.com
Malango,"Box 440147, northern Province, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/10891/Malango,zambiayp.com
Mulamba Basic,"P.agency Kampumbu, northern Province, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/10894/Mulamba_Basic,zambiayp.com
Mulungwizi Basic,"Box 440116, northern Province, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/10895/Mulungwizi_Basic,zambiayp.com
Mupeka Primary,"Box 440044, northern Province, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/10776/Mupeka_Primary,zambiayp.com
Musanta Basic,"Box 2, Muyombe, northern Province, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/10859/Musanta_Basic,zambiayp.com
Musundano Basic,"Box 44071, northern Province, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/10896/Musundano_Basic,zambiayp.com
Mutonda Basic,"Box 440159, northern Province, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/10897/Mutonda_Basic,zambiayp.com
Mweniwisi Basic,"P.bag, kampumbu, northern Province, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/10864/Mweniwisi_Basic,zambiayp.com
Mwenikombe Basic,"Box 440042, northern Province, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/10899/Mwenikombe_Basic,zambiayp.com
Mwenitawa Basic,"Box 440036, northern Province, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/10900/Mwenitawa_Basic,zambiayp.com
Mwenya Basic,"Box 440099, northern Province, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/10901/Mwenya_Basic,zambiayp.com
Nachisungu Basic,"Box 440071, northern Province, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/10903/Nachisungu_Basic,zambiayp.com
Nalutete Basic,"Po Box 44007, northern Province, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/10866/Nalutete_Basic,zambiayp.com
Namwenya School,"Box 440163, northern Province, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/10781/Namwenya_School,zambiayp.com
Nazareth Basic,"Box 440071, northern Province, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/10904/Nazareth_Basic,zambiayp.com
Ndande Basic,"Box 440042, northern Province, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/10867/Ndande_Basic,zambiayp.com
Ntipo Basic,"Box 440041, northern Province, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/10905/Ntipo_Basic,zambiayp.com
Nzoche Basic,"Box 440071, northern Province, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/10906/Nzoche_Basic,zambiayp.com
Peleka Basic,"P.agency Thendele, northern Province, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/10869/Peleka_Basic,zambiayp.com
Sansamwenje,"Box 440116, northern Province, Isoka, Zambia",,,isoka,https://www.zambiayp.com/company/10907/Sansamwenje,zambiayp.com
Misuku Lodge,"Stand 206/207 Marshal St,  Town Center , P.O.Box 80158, Kabwe, Zambia",,,kabwe,https://www.zambiayp.com/company/168/Misuku_Lodge,zambiayp.com
